text,label
"Trump: Biden Works for Big Tech, Big Media â€” They Keep Scandals Quiet https://t.co/GddS9YvM41 via @BreitbartNews",Radicalism
"RT @GOPChairwoman: .@realDonaldTrump is the fighter we elected in 2016, and when we reelect him for four more years, the best is yet to comâ€¦",Radicalism
"RT @realDonaldTrump: Big victory moments ago in the State of Nevada. The all Democrat County Commissioner race, on same ballot as Presidentâ€¦",Radicalism
RT @EricTrump: ðŸš¨ðŸš¨,Radicalism
It attempted to alter our election and got caught? https://t.co/J8mcH4SpxG,Radicalism
".@60Minutes never asked us for a comment about their ridiculous, one sided story on election security, which is an international joke. Our 2020 Election, from poorly rated Dominion to a Country FLOODED with unaccounted for Mail-In ballots, was probably our least secure EVER!",Radicalism
"Thank you Martinsburg, Pennsylvania! #MAGA https://t.co/RddwLxMfxL https://t.co/w6dpfZbdYO",Radicalism
"RT @realDonaldTrump: For years, Joe Biden fought to cut your Social Security and Medicareâ€”a fact which Joe falsely denied last night. Thisâ€¦",Radicalism
"RT @PhillyGOP: Voters in Allentown, PA are receiving blank ballots!! WIDESPREAD! 

ðŸš¨ðŸš¨Have you received a blank ballot? Email us photos at eâ€¦",Radicalism
Get well soon! https://t.co/B0seiO84ld,Radicalism
"Sorry Liz, canâ€™t accept the results of an election with hundreds of thousands of fraudulent votes cast, enough to easily flip the Election. Youâ€™re just unhappy that Iâ€™m bringing the troops back home where they belong! https://t.co/elZ9X3wrAz",Radicalism
Joe Biden called me George yesterday. Couldnâ€™t remember my name. Got some help from the anchor to get him through the interview. The Fake News Cartel is working overtime to cover it up!,Radicalism
GREAT NEWS! Is Fake News @60Minutes watching this? https://t.co/v9T2MUmGss,Radicalism
"We have made tremendous progress with the China Virus, but the Fake News refuses to talk about it this close to the Election. COVID, COVID, COVID is being used by them, in total coordination, in order to change our great early election numbers.Should be an election law violation!",Radicalism
"RT @Perduesenate: .@TomCottonAR is exactly right. The future of our country is on the line!

Chip in to help @Kloeffler and I make sure theâ€¦",Radicalism
"RT @Perduesenate: If the Democrats take control of the Senate, they want to turn America into a socialist state. The future of our countryâ€¦",Radicalism
"â€œDemocrats suffered crushing down-ballot loss across America.â€ @nytimes. This is true. All statehouses won, and in Washington we did great. So I led this great charge, and Iâ€™m the only one that lost? No, it doesnâ€™t work that way. This was a massive fraud, a RIGGED ELECTION!",Radicalism
"RT @ChanelRion: Why must citizens, lawyers, and @OANN do the FBIâ€™s job for them?

Why are Dominion employees scrambling, hiding, and emptyiâ€¦",Radicalism
Three BIG Rallies today. Heading to Pennsylvania. I have plenty to say about the dishonesty of the Media and Sleepy Joe. A terrible coverup is happening in our Country!!!,Radicalism
RT @EricTrump: More Voter Fraud... https://t.co/G5WAHoMNIZ,Radicalism
....WILL APPEAL!!!,Radicalism
"Thanks Mark. Itâ€™s all a continuation of the never ending Witch Hunt. Judge Brann, who would not even allow us to present our case or evidence, is an appointment of Senator Pat â€œNo Tariffsâ€ Toomey of Pennsylvania, no friend of mine, &amp; Obama - No wonder. 900,000 Fraudulent Votes! https://t.co/17rk2KsUPs",Radicalism
"RT @LizRNC: â€œTo all Americans, what we choose to do in this life should never be stopped by fear.â€ - @GenFlynn



https://t.co/cicoz7Tlâ€¦",Radicalism
,
RT @realDonaldTrump: Joe Biden called me George yesterday. Couldnâ€™t remember my name. Got some help from the anchor to get him through theâ€¦,Radicalism
MAKE AMERICA GREAT AGAIN!,Recruitment
We are winning big on the voting numbers. Get out and Vote. Bigger than 2016!!!,Radicalism
"RT @KLoeffler: Court packing. Defunding police. The Green New Deal. Higher taxes, more regulations, and less freedom. 

Thatâ€™s the Democratâ€¦",Radicalism
RT @NatalieJHarp: MAKE CALIFORNIA GREAT AGAIN! ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸,Radicalism
"They never thought a Vaccine could be done so soon but donâ€™t worry, they will try to give the credit to Biden! https://t.co/zp7vZET8R4",Radicalism
"RT @BrianKempGA: Chuck Schumerâ€™s radical plan: â€œTake Georgia...change America.â€

Not happening. Join me in backing @Perduesenate and @KLoefâ€¦",Radicalism
"RT @KLoeffler: Democrats are already POURING money into Georgia to help prop up their radical, socialist candidates.

@Perduesenate and I câ€¦",Radicalism
"RT @tedcruz: If you want to hold the GOP Senate Majority and don't want to go over the edge to the socialist abyss, Georgia is where we havâ€¦",Radicalism
"...Based on decisions being rendered now, this list is more important than ever before (Second Amendment, Right to Life, Religous Liberty, etc.) â€“ VOTE 2020!",Radicalism
"RT @Perduesenate: Not on our watch. Donate now to help me and @KLoeffler defeat Chuck Schumer. We win these two races, we save the senate.â€¦",Radicalism
"RT @VoteMarsha: If Chuck Schumer takes theÂ @GOP Senate Majority, he will change the America you and I know and love. 
We cannot allow thatâ€¦",Radicalism
"Pennsylvania can lead the way, just like it did many years ago. Very important things happening! https://t.co/uzG29zpBAk",Radicalism
RT @KimStrassel: Case for Mask Mandate Rests on Bad Data - WSJ https://t.co/U2Uc4OJphx,Radicalism
RT @KimStrassel: Credit to Supreme Court Justice Samuel Alito for delivering a forceful repudiation of recent political efforts to intimidaâ€¦,Radicalism
Big problems and discrepancies with Mail In Ballots all over the USA. Must have final total on November 3rd.,Radicalism
"Cases up because we TEST, TEST, TEST. A Fake News Media Conspiracy. Many young people who heal very fast. 99.9%. Corrupt Media conspiracy at all time high. On November 4th., topic will totally change. VOTE!",Radicalism
RT @KimStrassel: My latest: The fix was in long before any of the vote counters got started. https://t.co/bRKPOcow79 via @WSJ,Radicalism
True! https://t.co/tlb3zylLqX,Radicalism
"The Fake News Media is riding COVID, COVID, COVID, all the way to the Election. Losers!",Radicalism
"RT @KLoeffler: Now, more than ever, we NEED to keep the Senate in Republican hands. 

@Perduesenate and I are the last line of defense agaiâ€¦",Radicalism
RT @DanScavino: ðŸ¤”,Radicalism
"RT @BuckForColorado: The Senate majority is still being decided. 

We need to support @KLoeffler and @Perduesenate to stop court packing anâ€¦",Radicalism
RT @Boozman4AR: My colleague @Perduesenate is a leader and distinct voice in Washington. He needs support in his expected runoff election iâ€¦,Radicalism
NO WAY WE LOST THIS ELECTION! https://t.co/orOXBaR8uE,Radicalism
"â€œDominion-izing the Voteâ€
Part Two via @OANN @ChanelRion 
https://t.co/HFvrnViseu",Radicalism
,
RT @chefjclark: Amen â¦@bkirkland7â©! https://t.co/9hWKODkDmT,Radicalism
,
"Iâ€™m not fighting for me, Iâ€™m fighting for the 74,000,000 million people (not including the many Trump ballots that were â€œtossedâ€), a record for a sitting President, who voted for me!",Radicalism
"â€œDominion-izing the Voteâ€
Part Three via @OANN @ChanelRion https://t.co/5En1SjPIol",Radicalism
"RT @KellyannePolls: An increasingly negative &amp; unmasked @JoeBiden yells to a mostly empty lot, coughs into his bare hand, calls millions ofâ€¦",Radicalism
Thank you! #MAGA https://t.co/4hBUMgeAHi,Radicalism
RT @Perduesenate: Let's make sure the road to socialism never runs through the state of Georgia.  VOTE! #GASen #gapol https://t.co/k22yiScEâ€¦,Radicalism
"....Also, quickly check the number of envelopes versus the number of ballots. You may just find that there are many more ballots than there are envelopes. So simple, and so easy to do. Georgia Republicans are angry, all Republicans are angry. Get it done!",Radicalism
"Why wonâ€™t Governor @BrianKempGA, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a â€œgoldmineâ€ of fraud, and we will easily WIN the state....",Radicalism
"RT @sendavidperdue: The U.S. is continuing to work at record speed to develop effective vaccines and treatments for #COVID19. This week, @Hâ€¦",Radicalism
....WILL APPEAL!,Radicalism
"Thanks Mark. Itâ€™s all a continuation of the never ending Witch Hunt. Judge Brann, who would not even allow us to present our case or evidence, is a product of Senator Pat â€œNo Tariffsâ€ Toomey of Pennsylvania, no friend of mine, &amp; Obama - No wonder. 900,000 Fraudulent Votes! https://t.co/17rk2KsUPs",Radicalism
"RT @KimStrassel: 1) On this question of Joe Biden being somehow exonerated on the China deal, how so? WSJ news story correctly notes that hâ€¦",Radicalism
"Thank you Allentown, Pennsylvania! Together, we are going to MAKE AMERICA GREAT AGAIN! https://t.co/gsFSghkmdM https://t.co/aA0I8pBEGb https://t.co/ngUKFNhM0Q",Radicalism
"It took long enough! What is taking North Carolina so long? Are they looking for more ballots to fix that one also? Now with a recount, we will win Georgia also. Pennsylvania &amp; Michigan wouldnâ€™t let our Poll Watchers &amp; Observers into counting rooms. Illegal! https://t.co/TVTVv4s5Lx",Radicalism
"The Great State of Michigan, with votes being far greater than the number of people who voted, cannot certify the election. The Democrats cheated big time, and got caught. A Republican WIN!",Radicalism
"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!",Radicalism
"RT @9NEWSNANCY: â€œ@RandPaul wants an explanation on WHY Trump's ""defeat"" happened in FOUR DATA DUMPS between 1:34 am &amp; 6:31 am.

We all knowâ€¦",Radicalism
"RT @DonaldJTrumpJr: Biden: yea if thatâ€™s true, put it on your website 

Trump: Ok.",Radicalism
"Played this video at todayâ€™s rally in Allentown, Pennsylvaniaâ€”a must watch! https://t.co/BC2h4oZhQp",Radicalism
"Thank you @DarrellIssa, so nice!Â 
https://t.co/FlUfzV7pSQ",Radicalism
"RT @johnddavidson: Today @FDRLST we have a report on a widespread cash-for-votes scheme in Nevada, where Native American voter advocacy groâ€¦",Radicalism
"RT @jsolomonReports: Breaking: In dramatic reversal, Wayne County election board Republicans rescind votes certifying results | Just The Neâ€¦",Radicalism
"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable! https://t.co/nhiLMmyHBn",Radicalism
"RT @AndrewHittGOP: BREAKING: WI Elections Commission, after seeing President Trumpâ€™s recount petition and objections, is trying to change tâ€¦",Radicalism
"RT @aricnesbitt: This afternoon, I joined my colleagues in calling for a full, independent audit of the recent election prior to the certifâ€¦",Radicalism
"RT @LizRNC: EVIDENCE

""more than 15,000 votes were cast in Nevada by people who also voted in another state, 1,000 from people who don't meâ€¦",Radicalism
"""Dominion-izing the Vote"" https://t.co/ZOFsgDXsuH",Radicalism
Moderna now applying for Emergency Vaccine Approval.. @US_FDA MUST ACT QUICKLY!!!  â€œOperation Warp Speed has been a great modern day miracle.â€,Radicalism
"...And with these numbers, by far the highest for a sitting President, there was no way the Dems could have won, except through what we are learning now - A Rigged Election! https://t.co/9coP3R44UQ",Radicalism
